"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000162433",3654.17844559641,-0.863555900874246,1.14744232283191,-0.752591989759425,0.451695132609528,0.999955093218881
"ENSG00000213625",4163.75099563296,0.417710804151097,0.523244495056656,0.79830902780137,0.424691180394335,0.999955093218881
"ENSG00000158966",14.5869414545445,-0.199489348816133,1.23667294663737,-0.161311322737805,0.871848205794407,0.999955093218881
"ENSG00000213703",2.63458864939892,-0.73920803715091,1.92007235510255,-0.384989677699635,0.700245063229207,0.999955093218881
"ENSG00000203965",6.54627284174338,-1.29372907984194,0.873950615516504,-1.48032286592916,0.13878710382433,0.999955093218881
"ENSG00000153898",3071.27167297216,-0.993257343713578,1.7782518428901,-0.558558309771965,0.576463199183673,0.999955093218881
"ENSG00000125703",150.207211758033,0.954955041421651,1.35667833068819,0.703892013176949,0.481500025683539,0.999955093218881
"ENSG00000280378",19.3866104040751,-0.496669292156957,0.6774449663741,-0.733150760297606,0.463466483524944,0.999955093218881
"ENSG00000137941",27.1084122299288,0.327569673938113,0.882656101877222,0.371118120909652,0.710549554747634,0.999955093218881
"ENSG00000066135",211.427964072286,0.405301917479778,0.371200693720216,1.09186734921693,0.274891410914386,0.999955093218881
"ENSG00000232453",16.0724168167814,0.308428088933396,1.01686393683568,0.303313037035393,0.761651311769074,0.999955093218881
"ENSG00000117174",95.2202738524865,-0.671225407624675,0.460708006368502,-1.45694322292239,0.145132053512278,0.999955093218881
"ENSG00000184313",12.6174959728106,-0.867631734847342,0.733322575870599,-1.18315153984901,0.236749094678376,0.999955093218881
"ENSG00000284240",7.81278260598776,-1.09158022813927,1.28752311676222,-0.847814081105047,0.396541519843058,0.999955093218881
"ENSG00000143013",510.645845973239,-0.143139128467072,0.482478086429977,-0.296674880150948,0.766714736791717,0.999955093218881
"ENSG00000226084",164.125836313505,-0.064100668881882,0.321003193116599,-0.199688570881594,0.841724152866199,0.999955093218881
"ENSG00000134748",1223.19451298876,-0.175040150951297,0.31381719818081,-0.557777432103785,0.57699637511461,0.999955093218881
"ENSG00000142892",48.905662196576,0.199538200362685,0.724263099249689,0.27550513144933,0.782928183982808,0.999955093218881
"ENSG00000219102",10.5612524278989,0.42499385165997,0.730578779658117,0.581722140709933,0.56075385556069,0.999955093218881
"ENSG00000237505",4.8745428016062,0.734421217241125,1.08675134388677,0.675795085391352,0.499170755448047,0.999955093218881
"ENSG00000116641",383.917039572691,0.0419741230825257,0.459120411858718,0.0914229078001484,0.927156560176356,0.999955093218881
"ENSG00000172260",3.03635516289772,-0.684767777012105,1.85938512422843,-0.368276463057246,0.71266710090581,0.999955093218881
"ENSG00000137944",638.360131896961,-0.0965917773512096,0.741900793116909,-0.130195004840747,0.896412146503429,0.999955093218881
"ENSG00000182183",1.65396132204256,-0.12918481737693,3.2950040868964,-0.0392062692397479,0.968725935350668,0.999955093218881
"ENSG00000067334",4579.37194340053,-0.241650982958967,0.621124098677151,-0.389054270271637,0.697236000731756,0.999955093218881
"ENSG00000142949",15.3358145914871,-1.54442402099462,2.0339072510789,-0.759338470412245,0.447650110144425,0.999955093218881
"ENSG00000116133",172.566191396385,0.478054581206196,0.610538056016913,0.783005377789181,0.433623954046063,0.999955093218881
"ENSG00000232882",4.56353815961812,0.0673093715658428,1.30512608196002,0.051573079793761,0.95886886999759,0.999955093218881
"ENSG00000171502",100.942751757771,-0.214432240275869,0.887722998773771,-0.241553097725381,0.809126468487865,0.999955093218881
"ENSG00000116157",9.19275349282156,-1.06906980045037,1.40938077544953,-0.758538656885951,0.448128580077305,0.999955093218881
"ENSG00000065243",1065.93942396587,0.181327594175572,0.58751579907671,0.308634413679651,0.757599639688847,0.999955093218881
"ENSG00000117528",355.938313101823,0.275519950279027,0.767241352612199,0.359104666792234,0.719516790554117,0.999955093218881
"ENSG00000172339",47.9523471392507,0.522633146819536,0.652965075062618,0.80039984798485,0.423479169054155,0.999955093218881
"ENSG00000036549",357.61431123384,-0.154626072394554,0.489190705240497,-0.316085466747649,0.751937637532773,0.999955093218881
"ENSG00000058799",672.940389891249,-0.00797988774914291,0.53368029462598,-0.0149525621041254,0.98807002610316,0.999955093218881
"ENSG00000283761",14.1264959004745,0.092533398450587,0.988186076333837,0.0936396501293413,0.925395411726709,0.999955093218881
"ENSG00000233514",1.79474971809732,-0.292323691442828,1.90275197915373,-0.153632052230392,0.877899862932195,0.999955093218881
"ENSG00000127124",4257.82108949816,-1.18780179330378,0.930119281971548,-1.27704243566054,0.20158726591109,0.999955093218881
"ENSG00000266993",31.9175387190302,0.130782221294057,0.492817373007487,0.265376645502451,0.790719325561514,0.999955093218881
